oai:ecommons.cornell.edu:1813/33186,Stock Optimization in Emergency Resupply Networks under Stuttering Poisson Demand,"We consider a network in which field stocking locations (FSLs) manage multiple parts according
to an (S-1,S) policy. Demand processes for the parts are assumed to be independent
stuttering Poisson processes. Regular replenishments to an FSL occur from a regional stocking
location (RSL) that has an unlimited supply of each part type. Demand in excess
of supply at an FSL is routed to an emergency stocking location (ESL), which also employs
an (S-1,S) policy to manage its inventory. Demand in excess of supply at the ESL is backordered.
Lead time from the ESL to each FSL is assumed to be negligible compared to the
RSL-ESL resupply time. In companion papers we have shown how to approximate the joint
probability distributions of units on hand, units in regular resupply, and units in emergency
resupply. In this paper, we focus on the problem of determining the stock levels at the FSLs
and ESL across all part numbers that minimize backorder, and emergency resupply costs
subject to an inventory investment budget constraint. The problem is shown to be a nonconvex integer programming problem, and we explore a collection of heuristics for solving
the optimization problem.",,,
oai:ecommons.cornell.edu:1813/33197,Compensation for the Essex County Witches,,,,
oai:ecommons.cornell.edu:1813/33198,Suckling Familiars and Unnatural Protrusions,,,,
oai:ecommons.cornell.edu:1813/33199,Reverend John Hale: From Ardent Advocate To Dedicated Critic of the Salem Witchcraft Trials of 1692,,,,
oai:ecommons.cornell.edu:1813/33205,Measurements of Cayuga Lake Production,"This study aims to compare estimates of primary productivity in Cayuga Lake based on in situ measurements of dissolved carbon dioxide (CO2) and dissolved oxygen (DO). Historically, productivity was estimated using the light/dark bottle method. More recent procedures have used in situ DO measurements. However, DO is a by-product of production. Directly using CO2 to determine productivity could offer a faster and more accurate result. Four locations at the southern end of Cayuga Lake were sampled between July 3, 2012 and October 9, 2012. Free aqueous CO2 was measured using an OxyGuard Dissolved CO2 meter. Citric acid was added to the water sample to lower the pH to the range of 3-4, so that most of the inorganic carbon would be in the CO2 form. Additionally, DO readings were taken using a Hydrolab DS 5. Average diel differences in CO2 and DO were found at each of the four sampling sites. To evaluate production, diel DO concentrations were corrected for atmospheric diffusion. In addition, diel CO2 differences were assumed to be adequate measures of production. Direct ambient CO2 concentration differences were found to have a strong, linear relationship with net ecosystem production.",,,
oai:ecommons.cornell.edu:1813/33234,HD6210 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33235,HD3300 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33236,HD/PSYCH 4760/6760 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33237,HD6380 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33238,HD4300 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33239,HD4980 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33240,HD2180 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33241,HD4630 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33333,Conservation Treatment Job # 12731,"Kroch Library Rare & Manuscripts (Non-Circulating) Archives 2662 Box 86

Location:   rmc K-120-G-7-A",Conservation Treatment Job # 12731,,
oai:ecommons.cornell.edu:1813/33413,Isaac Sonin Interview undated,"Interview conducted by Eugene Dynkin with Issac Sonin on May 20, 2013 in College Park Maryland.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/33438,Immunohistochemical quantification of serotonin and serotonin transporters in the lumbar region of the mouse spinal cord after spinal cord injury,"Central pattern generators (CPGs) are important neuronal networks that are made up of interneurons that organize rhythmic motor output such as respiration, mastication, and locomotion. Locomotor CPGs are located in the spinal cord of all vertebrates. Interneurons have been shown to be a necessary part of regulating the coordination of the left and right flexor and extensor muscles that generate the normal walking movement. The V2a interneurons, in particular, play an important role in maintaining a left-right alternating hindlimb pattern at high speeds. Two key players of the CPGs are serotonin (5-HT) and serotonin transporters (SERT). 5-HT plays an important role in enabling the network to generate the locomotor rhythm in rodents, while SERT is responsible for high affinity uptake of 5-HT to terminate its activity in the synaptic cleft. Using double immunohistochemical methods, I determined that not only are 5-HT and SERT co-localized in 5-HT terminals, but also 5-HT and SERT–labeled terminals are located on V2a interneurons. Using Sholl analysis, I determined that SERT and 5-HT show similar co-localization patterns on the V2a interneurons. Although spinal cord injury (SCI) typically does not inflict physical damage to the cells that make up the hindlimb CPG, it results in a loss of motor function by removing descending input from the brain. This in turn can induce changes in CPG cellular activity and transmitter sensitivity. Thus, I sought to observe how SCI affects expression levels of 5-HT and SERT. After SCI, a loss of motor function occurs due to the changes in cellular activity and sensitivity in the CPG. Using single immunohistochemical methods, I determined that both 5-HT and SERT decrease significantly in area and intensity after SCI.",,,
oai:ecommons.cornell.edu:1813/33440,The Effects of Small Molecule VU573 and Barium on Malpighian Tubule Electrophysiology of the Yellow Fever Mosquito Aedes aegypti,"VU573 is a synthetic organic molecule weighing 350 daltons, found to block inwardly-rectifying potassium (Kir) channels in high-throughput screening. In order to evaluate VU573 as a novel pesticide capable of inducing mosquito renal failure, electrophysiological analyses were carried out on isolated Malpighian tubules from the female yellow fever mosquito Aedes aegypti. Using the Malpighian tubule electrophysiology protocol developed in the laboratory of Klaus W. Beyenbach, exposure to 10µM peritubular VU573 was found to (1) hyperpolarize the basolateral membrane of isolated tubules by an average of 6.76 ± 1.27 mV (p<0.00012) and (2) increase cell input resistance by an average of 7.02 ± 1.31 kΩ (p<0.002) in conditions of potassium overload (34mM [K+] peritubular). These results confirm a block of A. aegypti Kir1 (AeKir1) expressed at the basolateral surface of stellate cells, which seem to be less involved in transport than their counterparts—the principal cells. Additional experiments establish that the 10µM VU573 dosage is equally as effective as the 50µM dosage (p=0.88). Furthermore, I-V plots taken of Malpighian tubules demonstrate that different tubules exhibit different degrees of rectification, from no rectification (Ohmic) to very strong rectification.
	The barium ion is known to strongly block all Kir channels. With the same protocol used for VU573, 5mM barium was tested and found to (1) hyperpolarize the tubule basolateral membrane by 11.91 ± 3.82 mV (p<0.008) and (2) increase cell input resistance by 123.58 ± 12.93 kΩ (p<0.0003). The much smaller resistance increase with VU573 compared to barium, coupled with the laboratory of Peter M. Piermarini’s finding of AeKir1 on stellate cells, suggests that AeKir1 channels are less involved with potassium transport and likely serve other functions, such as potassium sensing or cellular housekeeping. Taken in all, VU573 is effective at blocking AeKir1 but would need to be refined further to have an even more potent antidiuretic effect.",,,
